name,x_position,y_position,sample,ratio,rendering_time
fishy_cat,10,12,2000,5,1.0579559803009033
fishy_cat,10,12,2000,8,0.386181116104126
fishy_cat,10,13,2000,2,1.8943705558776855
fishy_cat,10,13,2000,4,1.2008652687072754
fishy_cat,10,13,2000,5,1.0474507808685303
fishy_cat,10,13,2000,8,0.37718677520751953
fishy_cat,10,14,2000,2,1.6457157135009766
fishy_cat,10,14,2000,4,1.1669867038726807
fishy_cat,10,14,2000,5,0.9782185554504395
fishy_cat,10,14,2000,8,0.2852914333343506
fishy_cat,10,15,2000,2,1.881483554840088
fishy_cat,10,15,2000,4,1.0531697273254395
fishy_cat,10,15,2000,5,0.8354012966156006
fishy_cat,10,15,2000,8,0.31738829612731934
fishy_cat,11,0,2000,2,10.923954248428345
fishy_cat,11,0,2000,4,7.33816123008728
fishy_cat,11,0,2000,5,5.873958110809326
fishy_cat,11,0,2000,8,2.346095085144043
fishy_cat,11,1,2000,2,10.269180059432983
fishy_cat,11,1,2000,4,8.980108261108398
fishy_cat,11,1,2000,5,6.485243082046509
fishy_cat,11,1,2000,8,2.6034040451049805
fishy_cat,11,2,2000,2,11.923023462295532
fishy_cat,11,2,2000,4,8.507024765014648
fishy_cat,11,2,2000,5,6.779523849487305
fishy_cat,11,2,2000,8,2.478317975997925
fishy_cat,11,3,2000,2,8.139587640762329
fishy_cat,11,3,2000,4,6.064033508300781
fishy_cat,11,3,2000,5,4.814668655395508
fishy_cat,11,3,2000,8,2.0813374519348145
fishy_cat,11,4,2000,2,20.496180772781372
fishy_cat,11,4,2000,4,13.453112125396729
fishy_cat,11,4,2000,5,10.888992071151733
fishy_cat,11,4,2000,8,3.956540822982788
fishy_cat,11,5,2000,2,20.36081314086914
fishy_cat,11,5,2000,4,14.799811601638794
fishy_cat,11,5,2000,5,11.565232276916504
fishy_cat,11,5,2000,8,4.941201448440552
fishy_cat,11,6,2000,2,12.249065160751343
fishy_cat,11,6,2000,4,7.061119556427002
fishy_cat,11,6,2000,5,5.687101125717163
fishy_cat,11,6,2000,8,2.1932830810546875
fishy_cat,11,7,2000,2,4.4366209506988525
fishy_cat,11,7,2000,4,3.0894103050231934
fishy_cat,11,7,2000,5,2.125016450881958
fishy_cat,11,7,2000,8,0.8923227787017822
fishy_cat,11,8,2000,2,7.214095115661621
fishy_cat,11,8,2000,4,6.409118413925171
fishy_cat,11,8,2000,5,4.839218854904175
fishy_cat,11,8,2000,8,1.746037483215332
fishy_cat,11,9,2000,2,13.709710597991943
fishy_cat,11,9,2000,4,8.933604001998901
fishy_cat,11,9,2000,5,6.270169258117676
fishy_cat,11,9,2000,8,2.7248799800872803
fishy_cat,11,10,2000,2,2.3447811603546143
fishy_cat,11,10,2000,4,1.695115566253662
fishy_cat,11,10,2000,5,1.397045612335205
fishy_cat,11,10,2000,8,0.5271499156951904
fishy_cat,11,11,2000,2,2.1713054180145264
fishy_cat,11,11,2000,4,1.3821637630462646
fishy_cat,11,11,2000,5,1.0723929405212402
fishy_cat,11,11,2000,8,0.5057077407836914
fishy_cat,11,12,2000,2,2.231996536254883
fishy_cat,11,12,2000,4,1.1960828304290771
fishy_cat,11,12,2000,5,1.0187454223632812
fishy_cat,11,12,2000,8,0.3000364303588867
fishy_cat,11,13,2000,2,2.0624313354492188
fishy_cat,11,13,2000,4,1.229355812072754
fishy_cat,11,13,2000,5,1.0172779560089111
fishy_cat,11,13,2000,8,0.3679344654083252
fishy_cat,11,14,2000,2,1.7413675785064697
fishy_cat,11,14,2000,4,1.1108720302581787
fishy_cat,11,14,2000,5,0.8870747089385986
fishy_cat,11,14,2000,8,0.340268611907959
fishy_cat,11,15,2000,2,1.7161974906921387
fishy_cat,11,15,2000,4,1.0734307765960693
fishy_cat,11,15,2000,5,0.8548202514648438
fishy_cat,11,15,2000,8,0.36055970191955566
fishy_cat,12,0,2000,2,9.418907403945923
fishy_cat,12,0,2000,4,7.412445783615112
fishy_cat,12,0,2000,5,5.854749917984009
fishy_cat,12,0,2000,8,2.079521656036377
fishy_cat,12,1,2000,2,9.286705493927002
fishy_cat,12,1,2000,4,7.586644172668457
fishy_cat,12,1,2000,5,6.0713584423065186
fishy_cat,12,1,2000,8,2.5249855518341064
fishy_cat,12,2,2000,2,10.0225088596344
fishy_cat,12,2,2000,4,7.935665845870972
fishy_cat,12,2,2000,5,6.370406866073608
fishy_cat,12,2,2000,8,2.3812179565429688
fishy_cat,12,3,2000,2,10.036484479904175
fishy_cat,12,3,2000,4,6.831486225128174
fishy_cat,12,3,2000,5,5.558321237564087
fishy_cat,12,3,2000,8,2.306572675704956
fishy_cat,12,4,2000,2,20.437886238098145
fishy_cat,12,4,2000,4,12.128410339355469
fishy_cat,12,4,2000,5,8.1984384059906
fishy_cat,12,4,2000,8,2.8405327796936035
fishy_cat,12,5,2000,2,18.757918119430542
fishy_cat,12,5,2000,4,15.628717184066772
fishy_cat,12,5,2000,5,11.534550905227661
fishy_cat,12,5,2000,8,4.779321908950806
fishy_cat,12,6,2000,2,16.174163579940796
fishy_cat,12,6,2000,4,11.546192407608032
fishy_cat,12,6,2000,5,9.104791641235352
fishy_cat,12,6,2000,8,3.274639129638672
fishy_cat,12,7,2000,2,12.396587610244751
fishy_cat,12,7,2000,4,8.090291261672974
fishy_cat,12,7,2000,5,6.47129225730896
fishy_cat,12,7,2000,8,2.7019407749176025
fishy_cat,12,8,2000,2,11.901328802108765
fishy_cat,12,8,2000,4,8.459096193313599
fishy_cat,12,8,2000,5,6.59619927406311
fishy_cat,12,8,2000,8,2.436614751815796
fishy_cat,12,9,2000,2,10.140558958053589
fishy_cat,12,9,2000,4,3.7840516567230225
fishy_cat,12,9,2000,5,3.435307264328003
fishy_cat,12,9,2000,8,1.4634006023406982
fishy_cat,12,10,2000,2,2.0350916385650635
fishy_cat,12,10,2000,4,1.3648028373718262
fishy_cat,12,10,2000,5,1.1107964515686035
fishy_cat,12,10,2000,8,0.3813505172729492
fishy_cat,12,11,2000,2,2.236246347427368
fishy_cat,12,11,2000,4,1.4503850936889648
fishy_cat,12,11,2000,5,1.0143117904663086
fishy_cat,12,11,2000,8,0.45479369163513184
fishy_cat,12,12,2000,2,1.8709678649902344
fishy_cat,12,12,2000,4,1.245387077331543
fishy_cat,12,12,2000,5,1.055229663848877
fishy_cat,12,12,2000,8,0.3346562385559082
fishy_cat,12,13,2000,2,2.090395450592041
fishy_cat,12,13,2000,4,1.1962146759033203
fishy_cat,12,13,2000,5,0.9625990390777588
fishy_cat,12,13,2000,8,0.4102942943572998
fishy_cat,12,14,2000,2,1.9357035160064697
fishy_cat,12,14,2000,4,1.2333652973175049
fishy_cat,12,14,2000,5,0.9491899013519287
fishy_cat,12,14,2000,8,0.36313319206237793
fishy_cat,12,15,2000,2,1.8901031017303467
fishy_cat,12,15,2000,4,1.1232519149780273
fishy_cat,12,15,2000,5,0.775925874710083
fishy_cat,12,15,2000,8,0.33605003356933594
fishy_cat,13,0,2000,2,9.513127088546753
fishy_cat,13,0,2000,4,8.278892993927002
fishy_cat,13,0,2000,5,6.030703544616699
fishy_cat,13,0,2000,8,2.1531336307525635
fishy_cat,13,1,2000,2,10.86937689781189
fishy_cat,13,1,2000,4,7.493123531341553
fishy_cat,13,1,2000,5,6.04462194442749
fishy_cat,13,1,2000,8,2.544545888900757
fishy_cat,13,2,2000,2,9.28337049484253
fishy_cat,13,2,2000,4,7.906814813613892
fishy_cat,13,2,2000,5,6.255790710449219
fishy_cat,13,2,2000,8,2.27974534034729
fishy_cat,13,3,2000,2,10.255390167236328
fishy_cat,13,3,2000,4,7.868009805679321
fishy_cat,13,3,2000,5,6.186332702636719
fishy_cat,13,3,2000,8,2.5029242038726807
fishy_cat,13,4,2000,2,6.977263450622559
fishy_cat,13,4,2000,4,5.571316957473755
fishy_cat,13,4,2000,5,4.519147634506226
fishy_cat,13,4,2000,8,1.589609146118164
fishy_cat,13,5,2000,2,3.9965786933898926
fishy_cat,13,5,2000,4,2.409736394882202
fishy_cat,13,5,2000,5,1.849541187286377
fishy_cat,13,5,2000,8,0.7665190696716309
fishy_cat,13,6,2000,2,1.9281375408172607
fishy_cat,13,6,2000,4,1.853191614151001
fishy_cat,13,6,2000,5,1.263611078262329
fishy_cat,13,6,2000,8,0.43967556953430176
fishy_cat,13,7,2000,2,2.3392269611358643
fishy_cat,13,7,2000,4,1.5115270614624023
fishy_cat,13,7,2000,5,1.1793763637542725
fishy_cat,13,7,2000,8,0.4956634044647217
fishy_cat,13,8,2000,2,7.311126947402954
fishy_cat,13,8,2000,4,3.5111639499664307
fishy_cat,13,8,2000,5,2.656179666519165
fishy_cat,13,8,2000,8,0.861433744430542
fishy_cat,13,9,2000,2,10.610018968582153
fishy_cat,13,9,2000,4,4.960303544998169
fishy_cat,13,9,2000,5,3.3145322799682617
fishy_cat,13,9,2000,8,1.4370803833007812
fishy_cat,13,10,2000,2,1.6922399997711182
fishy_cat,13,10,2000,4,1.3147296905517578
fishy_cat,13,10,2000,5,1.0180232524871826
fishy_cat,13,10,2000,8,0.4354064464569092
fishy_cat,13,11,2000,2,2.0677125453948975
fishy_cat,13,11,2000,4,1.3218119144439697
fishy_cat,13,11,2000,5,1.0014405250549316
fishy_cat,13,11,2000,8,0.37437868118286133
fishy_cat,13,12,2000,2,1.9422855377197266
fishy_cat,13,12,2000,4,1.4667203426361084
fishy_cat,13,12,2000,5,1.0153071880340576
fishy_cat,13,12,2000,8,0.34229588508605957
fishy_cat,13,13,2000,2,1.7665302753448486
fishy_cat,13,13,2000,4,1.2156116962432861
fishy_cat,13,13,2000,5,0.9988441467285156
fishy_cat,13,13,2000,8,0.4182620048522949
fishy_cat,13,14,2000,2,1.5403990745544434
fishy_cat,13,14,2000,4,1.1471900939941406
fishy_cat,13,14,2000,5,0.8706810474395752
fishy_cat,13,14,2000,8,0.33725523948669434
fishy_cat,13,15,2000,2,1.418309211730957
fishy_cat,13,15,2000,4,1.086881160736084
fishy_cat,13,15,2000,5,0.817936897277832
fishy_cat,13,15,2000,8,0.3368358612060547
fishy_cat,14,0,2000,2,9.762868881225586
fishy_cat,14,0,2000,4,6.973189353942871
fishy_cat,14,0,2000,5,5.62671422958374
fishy_cat,14,0,2000,8,2.0780184268951416
fishy_cat,14,1,2000,2,9.146744012832642
fishy_cat,14,1,2000,4,7.072106599807739
fishy_cat,14,1,2000,5,5.696519613265991
fishy_cat,14,1,2000,8,2.3956260681152344
fishy_cat,14,2,2000,2,10.157004833221436
fishy_cat,14,2,2000,4,7.285943984985352
fishy_cat,14,2,2000,5,5.798551559448242
fishy_cat,14,2,2000,8,2.0684216022491455
fishy_cat,14,3,2000,2,9.98775029182434
fishy_cat,14,3,2000,4,7.954219102859497
fishy_cat,14,3,2000,5,6.58554220199585
fishy_cat,14,3,2000,8,2.8109261989593506
fishy_cat,14,4,2000,2,10.738823175430298
fishy_cat,14,4,2000,4,5.7805869579315186
fishy_cat,14,4,2000,5,5.056952476501465
fishy_cat,14,4,2000,8,1.9031972885131836
fishy_cat,14,5,2000,2,2.498656988143921
fishy_cat,14,5,2000,4,1.854051113128662
fishy_cat,14,5,2000,5,1.6179566383361816
fishy_cat,14,5,2000,8,0.629622220993042
fishy_cat,14,6,2000,2,2.2393760681152344
fishy_cat,14,6,2000,4,1.348703145980835
fishy_cat,14,6,2000,5,1.0036911964416504
fishy_cat,14,6,2000,8,0.4441843032836914
fishy_cat,14,7,2000,2,1.9194340705871582
fishy_cat,14,7,2000,4,1.2641234397888184
fishy_cat,14,7,2000,5,1.0359728336334229
fishy_cat,14,7,2000,8,0.4421570301055908
fishy_cat,14,8,2000,2,2.182258129119873
fishy_cat,14,8,2000,4,1.257401466369629
fishy_cat,14,8,2000,5,0.9607396125793457
fishy_cat,14,8,2000,8,0.3422818183898926
fishy_cat,14,9,2000,2,2.0075995922088623
fishy_cat,14,9,2000,4,1.2624337673187256
fishy_cat,14,9,2000,5,0.9683914184570312
fishy_cat,14,9,2000,8,0.35265421867370605
fishy_cat,14,10,2000,2,1.9794917106628418
fishy_cat,14,10,2000,4,1.2949495315551758
fishy_cat,14,10,2000,5,0.9401555061340332
fishy_cat,14,10,2000,8,0.35752058029174805
fishy_cat,14,11,2000,2,1.786365270614624
fishy_cat,14,11,2000,4,1.2740905284881592
fishy_cat,14,11,2000,5,0.9862096309661865
fishy_cat,14,11,2000,8,0.4224843978881836
fishy_cat,14,12,2000,2,2.188214063644409
fishy_cat,14,12,2000,4,1.1813321113586426
fishy_cat,14,12,2000,5,0.9759304523468018
fishy_cat,14,12,2000,8,0.3242511749267578
fishy_cat,14,13,2000,2,2.015005111694336
fishy_cat,14,13,2000,4,1.2334129810333252
fishy_cat,14,13,2000,5,0.9587080478668213
fishy_cat,14,13,2000,8,0.3596947193145752
fishy_cat,14,14,2000,2,2.067155599594116
fishy_cat,14,14,2000,4,1.175445318222046
fishy_cat,14,14,2000,5,0.8871970176696777
fishy_cat,14,14,2000,8,0.31854796409606934
fishy_cat,14,15,2000,2,1.806034803390503
fishy_cat,14,15,2000,4,1.0392687320709229
fishy_cat,14,15,2000,5,0.8850173950195312
fishy_cat,14,15,2000,8,0.40470242500305176
fishy_cat,15,0,2000,2,10.762532234191895
fishy_cat,15,0,2000,4,7.518688201904297
fishy_cat,15,0,2000,5,5.417951345443726
fishy_cat,15,0,2000,8,1.9736526012420654
fishy_cat,15,1,2000,2,8.564242362976074
fishy_cat,15,1,2000,4,6.460257291793823
fishy_cat,15,1,2000,5,5.190102577209473
fishy_cat,15,1,2000,8,2.149566411972046
fishy_cat,15,2,2000,2,9.018342018127441
fishy_cat,15,2,2000,4,7.117657423019409
fishy_cat,15,2,2000,5,5.87535285949707
fishy_cat,15,2,2000,8,2.0886306762695312
fishy_cat,15,3,2000,2,9.519386291503906
fishy_cat,15,3,2000,4,7.595524072647095
fishy_cat,15,3,2000,5,6.109150648117065
fishy_cat,15,3,2000,8,2.5539069175720215
fishy_cat,15,4,2000,2,9.744370460510254
fishy_cat,15,4,2000,4,7.914120435714722
fishy_cat,15,4,2000,5,6.499599933624268
fishy_cat,15,4,2000,8,2.362499713897705
fishy_cat,15,5,2000,2,6.08038854598999
fishy_cat,15,5,2000,4,3.751211404800415
fishy_cat,15,5,2000,5,2.7607500553131104
fishy_cat,15,5,2000,8,1.2359952926635742
fishy_cat,15,6,2000,2,2.0998611450195312
fishy_cat,15,6,2000,4,1.2827465534210205
fishy_cat,15,6,2000,5,1.1434457302093506
fishy_cat,15,6,2000,8,0.45957326889038086
fishy_cat,15,7,2000,2,2.2454819679260254
fishy_cat,15,7,2000,4,1.3212761878967285
fishy_cat,15,7,2000,5,0.9728913307189941
fishy_cat,15,7,2000,8,0.4951772689819336
fishy_cat,15,8,2000,2,2.134066343307495
fishy_cat,15,8,2000,4,1.2598416805267334
fishy_cat,15,8,2000,5,1.0738279819488525
fishy_cat,15,8,2000,8,0.3642239570617676
fishy_cat,15,9,2000,2,1.8708865642547607
fishy_cat,15,9,2000,4,1.3130295276641846
fishy_cat,15,9,2000,5,0.9974384307861328
fishy_cat,15,9,2000,8,0.36900973320007324
fishy_cat,15,10,2000,2,1.922454833984375
fishy_cat,15,10,2000,4,1.230053186416626
fishy_cat,15,10,2000,5,1.0629374980926514
fishy_cat,15,10,2000,8,0.4035947322845459
fishy_cat,15,11,2000,2,2.177351713180542
fishy_cat,15,11,2000,4,1.3226871490478516
fishy_cat,15,11,2000,5,1.0045650005340576
fishy_cat,15,11,2000,8,0.3191499710083008
fishy_cat,15,12,2000,2,1.9184610843658447
fishy_cat,15,12,2000,4,1.2566134929656982
fishy_cat,15,12,2000,5,0.9821488857269287
fishy_cat,15,12,2000,8,0.29734063148498535
fishy_cat,15,13,2000,2,1.5983920097351074
fishy_cat,15,13,2000,4,1.1631476879119873
fishy_cat,15,13,2000,5,0.9296083450317383
fishy_cat,15,13,2000,8,0.3747982978820801
fishy_cat,15,14,2000,2,1.7176105976104736
fishy_cat,15,14,2000,4,1.1197710037231445
fishy_cat,15,14,2000,5,0.8527119159698486
fishy_cat,15,14,2000,8,0.31108593940734863
fishy_cat,15,15,2000,2,2.0212595462799072
fishy_cat,15,15,2000,4,0.9869861602783203
fishy_cat,15,15,2000,5,0.8636918067932129
fishy_cat,15,15,2000,8,0.4085979461669922
scene-Helicopter-27,0,0,10,1,0.23519468307495117
scene-Helicopter-27,0,1,10,1,0.2431321144104004
scene-Helicopter-27,0,2,10,1,0.21706581115722656
scene-Helicopter-27,0,3,10,1,0.2248399257659912
scene-Helicopter-27,1,0,10,1,0.3934199810028076
scene-Helicopter-27,1,1,10,1,0.5641434192657471
scene-Helicopter-27,1,2,10,1,0.4273872375488281
scene-Helicopter-27,1,3,10,1,0.22905540466308594
scene-Helicopter-27,2,0,10,1,0.36282777786254883
scene-Helicopter-27,2,1,10,1,0.5573229789733887
scene-Helicopter-27,2,2,10,1,0.6518926620483398
scene-Helicopter-27,2,3,10,1,0.2526099681854248
scene-Helicopter-27,3,0,10,1,0.23331093788146973
scene-Helicopter-27,3,1,10,1,0.23549175262451172
scene-Helicopter-27,3,2,10,1,0.2385239601135254
scene-Helicopter-27,3,3,10,1,0.23065829277038574
scene-Helicopter-27,0,0,20,1,0.46283769607543945
scene-Helicopter-27,0,1,20,1,0.4869046211242676
scene-Helicopter-27,0,2,20,1,0.44707584381103516
scene-Helicopter-27,0,3,20,1,0.45165467262268066
scene-Helicopter-27,1,0,20,1,0.796191930770874
scene-Helicopter-27,1,1,20,1,1.1391832828521729
scene-Helicopter-27,1,2,20,1,0.8605873584747314
scene-Helicopter-27,1,3,20,1,0.4632449150085449
scene-Helicopter-27,2,0,20,1,0.7327616214752197
scene-Helicopter-27,2,1,20,1,1.1302294731140137
scene-Helicopter-27,2,2,20,1,1.3034181594848633
scene-Helicopter-27,2,3,20,1,0.5156757831573486
scene-Helicopter-27,3,0,20,1,0.47818613052368164
scene-Helicopter-27,3,1,20,1,0.47030186653137207
scene-Helicopter-27,3,2,20,1,0.4766876697540283
scene-Helicopter-27,3,3,20,1,0.4600334167480469
scene-Helicopter-27,0,0,30,1,0.6957640647888184
scene-Helicopter-27,0,1,30,1,0.7313892841339111
scene-Helicopter-27,0,2,30,1,0.6535353660583496
scene-Helicopter-27,0,3,30,1,0.6697144508361816
scene-Helicopter-27,1,0,30,1,1.1814937591552734
scene-Helicopter-27,1,1,30,1,1.717268705368042
scene-Helicopter-27,1,2,30,1,1.2856338024139404
scene-Helicopter-27,1,3,30,1,0.6922152042388916
scene-Helicopter-27,2,0,30,1,1.0954272747039795
scene-Helicopter-27,2,1,30,1,1.686173677444458
scene-Helicopter-27,2,2,30,1,1.9674949645996094
scene-Helicopter-27,2,3,30,1,0.7658898830413818
scene-Helicopter-27,3,0,30,1,0.701021671295166
scene-Helicopter-27,3,1,30,1,0.7014684677124023
scene-Helicopter-27,3,2,30,1,0.719261884689331
scene-Helicopter-27,3,3,30,1,0.6879370212554932
scene-Helicopter-27,0,0,40,1,0.9299261569976807
scene-Helicopter-27,0,1,40,1,0.9552247524261475
scene-Helicopter-27,0,2,40,1,0.8726024627685547
scene-Helicopter-27,0,3,40,1,0.892714262008667
scene-Helicopter-27,1,0,40,1,1.5861060619354248
scene-Helicopter-27,1,1,40,1,2.2656476497650146
scene-Helicopter-27,1,2,40,1,1.7095286846160889
scene-Helicopter-27,1,3,40,1,0.9252800941467285
scene-Helicopter-27,2,0,40,1,1.4568824768066406
scene-Helicopter-27,2,1,40,1,2.249940872192383
scene-Helicopter-27,2,2,40,1,2.6182427406311035
scene-Helicopter-27,2,3,40,1,1.0245633125305176
scene-Helicopter-27,3,0,40,1,0.937798261642456
scene-Helicopter-27,3,1,40,1,0.9284181594848633
scene-Helicopter-27,3,2,40,1,0.9510557651519775
scene-Helicopter-27,3,3,40,1,0.9258060455322266
scene-Helicopter-27,0,0,50,1,1.1537585258483887
scene-Helicopter-27,0,1,50,1,1.2012355327606201
scene-Helicopter-27,0,2,50,1,1.0963025093078613
scene-Helicopter-27,0,3,50,1,1.112027883529663
scene-Helicopter-27,1,0,50,1,1.9971153736114502
scene-Helicopter-27,1,1,50,1,2.8455400466918945
scene-Helicopter-27,1,2,50,1,2.145463466644287
scene-Helicopter-27,1,3,50,1,1.1590020656585693
scene-Helicopter-27,2,0,50,1,1.8104596138000488
scene-Helicopter-27,2,1,50,1,2.8039889335632324
scene-Helicopter-27,2,2,50,1,3.2800652980804443
scene-Helicopter-27,2,3,50,1,1.27474045753479
scene-Helicopter-27,3,0,50,1,1.1648313999176025
scene-Helicopter-27,3,1,50,1,1.1762993335723877
scene-Helicopter-27,3,2,50,1,1.1957850456237793
scene-Helicopter-27,3,3,50,1,1.1680281162261963
scene-Helicopter-27,0,0,100,1,2.3246328830718994
scene-Helicopter-27,0,1,100,1,2.4281139373779297
scene-Helicopter-27,0,2,100,1,2.219320058822632
scene-Helicopter-27,0,3,100,1,2.26147723197937
scene-Helicopter-27,1,0,100,1,4.006427764892578
scene-Helicopter-27,1,1,100,1,5.67390513420105
scene-Helicopter-27,1,2,100,1,4.286976337432861
scene-Helicopter-27,1,3,100,1,2.3518292903900146
scene-Helicopter-27,2,0,100,1,3.6449224948883057
scene-Helicopter-27,2,1,100,1,5.603935241699219
scene-Helicopter-27,2,2,100,1,6.502002239227295
scene-Helicopter-27,2,3,100,1,2.6003923416137695
scene-Helicopter-27,3,0,100,1,2.363387107849121
scene-Helicopter-27,3,1,100,1,2.397813320159912
scene-Helicopter-27,3,2,100,1,2.4283711910247803
scene-Helicopter-27,3,3,100,1,2.348466634750366
scene-Helicopter-27,0,0,200,1,4.649643898010254
scene-Helicopter-27,0,1,200,1,4.874767065048218
scene-Helicopter-27,0,2,200,1,4.404074668884277
scene-Helicopter-27,0,3,200,1,4.534451484680176
scene-Helicopter-27,1,0,200,1,8.007676601409912
scene-Helicopter-27,1,1,200,1,11.331889629364014
scene-Helicopter-27,1,2,200,1,8.579861879348755
scene-Helicopter-27,1,3,200,1,4.683598756790161
scene-Helicopter-27,2,0,200,1,7.16921067237854
scene-Helicopter-27,2,1,200,1,11.171927213668823
scene-Helicopter-27,2,2,200,1,12.999912977218628
scene-Helicopter-27,2,3,200,1,5.165238857269287
scene-Helicopter-27,3,0,200,1,4.645187139511108
scene-Helicopter-27,3,1,200,1,4.700106620788574
scene-Helicopter-27,3,2,200,1,4.827944278717041
scene-Helicopter-27,3,3,200,1,4.677582502365112
scene-Helicopter-27,0,0,300,1,6.974485397338867
scene-Helicopter-27,0,1,300,1,7.271544456481934
scene-Helicopter-27,0,2,300,1,6.643662214279175
scene-Helicopter-27,0,3,300,1,6.815140962600708
scene-Helicopter-27,1,0,300,1,11.90601372718811
scene-Helicopter-27,1,1,300,1,16.968143224716187
scene-Helicopter-27,1,2,300,1,12.901530742645264
scene-Helicopter-27,1,3,300,1,7.101599216461182
scene-Helicopter-27,2,0,300,1,10.739081382751465
scene-Helicopter-27,2,1,300,1,16.806445121765137
scene-Helicopter-27,2,2,300,1,19.89571738243103
scene-Helicopter-27,2,3,300,1,7.848759651184082
scene-Helicopter-27,3,0,300,1,7.035014629364014
scene-Helicopter-27,3,1,300,1,7.164432048797607
scene-Helicopter-27,3,2,300,1,7.31011438369751
scene-Helicopter-27,3,3,300,1,7.100186824798584
scene-Helicopter-27,0,0,400,1,9.413957595825195
scene-Helicopter-27,0,1,400,1,9.814844608306885
scene-Helicopter-27,0,2,400,1,8.91759181022644
scene-Helicopter-27,0,3,400,1,9.154094219207764
scene-Helicopter-27,1,0,400,1,16.19361710548401
scene-Helicopter-27,1,1,400,1,22.77318572998047
scene-Helicopter-27,1,2,400,1,17.44781804084778
scene-Helicopter-27,1,3,400,1,9.57644534111023
scene-Helicopter-27,2,0,400,1,14.484068632125854
scene-Helicopter-27,2,1,400,1,22.538970708847046
scene-Helicopter-27,2,2,400,1,26.67796301841736
scene-Helicopter-27,2,3,400,1,10.442028045654297
scene-Helicopter-27,3,0,400,1,9.414159059524536
scene-Helicopter-27,3,1,400,1,9.53382134437561
scene-Helicopter-27,3,2,400,1,9.836138486862183
scene-Helicopter-27,3,3,400,1,9.529312372207642
scene-Helicopter-27,0,0,500,1,11.879989385604858
scene-Helicopter-27,0,1,500,1,12.27907419204712
scene-Helicopter-27,0,2,500,1,11.296744585037231
scene-Helicopter-27,0,3,500,1,11.474723815917969
scene-Helicopter-27,1,0,500,1,20.150484323501587
scene-Helicopter-27,1,1,500,1,28.575530767440796
scene-Helicopter-27,1,2,500,1,21.838645458221436
scene-Helicopter-27,1,3,500,1,12.030792236328125
scene-Helicopter-27,2,0,500,1,18.3142831325531
scene-Helicopter-27,2,1,500,1,28.23634624481201
scene-Helicopter-27,2,2,500,1,33.484097480773926
scene-Helicopter-27,2,3,500,1,13.274336576461792
scene-Helicopter-27,3,0,500,1,11.887818098068237
scene-Helicopter-27,3,1,500,1,12.151297807693481
scene-Helicopter-27,3,2,500,1,12.46515417098999
scene-Helicopter-27,3,3,500,1,12.050666332244873
scene-Helicopter-27,0,0,1000,1,24.06952953338623
scene-Helicopter-27,0,1,1000,1,24.795031547546387
scene-Helicopter-27,0,2,1000,1,22.886798620224
scene-Helicopter-27,0,3,1000,1,23.36252737045288
scene-Helicopter-27,1,0,1000,1,40.688003063201904
scene-Helicopter-27,1,1,1000,1,57.511123180389404
scene-Helicopter-27,1,2,1000,1,43.93893384933472
scene-Helicopter-27,1,3,1000,1,24.342310905456543
scene-Helicopter-27,2,0,1000,1,36.6416277885437
scene-Helicopter-27,2,1,1000,1,57.16880393028259
scene-Helicopter-27,2,2,1000,1,67.3899302482605
scene-Helicopter-27,2,3,1000,1,26.860583782196045
